               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.053211,             0.15308,            0.037502,             0.68312,             0.66951,             0.75605,             0.48459,            0.044161,             0.12395,            0.035248,           0.0068122,           0.0068122,           0.0068122
                 163,            0.052557,             0.14262,            0.036611,             0.68828,             0.67375,             0.75539,              0.4925,            0.043612,             0.12461,            0.034955,           0.0067924,           0.0067924,           0.0067924
                 164,             0.05352,             0.15567,            0.037575,             0.74785,             0.65434,             0.75548,             0.47966,            0.044989,              0.1255,            0.034719,           0.0067726,           0.0067726,           0.0067726
                 165,            0.052492,              0.1422,             0.03613,             0.69743,              0.6699,             0.75549,             0.47635,             0.04498,             0.12679,            0.034682,           0.0067528,           0.0067528,           0.0067528
                 166,            0.053389,             0.14488,            0.036234,             0.68019,             0.68609,             0.76075,             0.48631,             0.04408,             0.12486,            0.034488,            0.006733,            0.006733,            0.006733
                 167,            0.051526,             0.14011,            0.035895,             0.69085,             0.68416,             0.75655,             0.47822,             0.04435,              0.1262,            0.034454,           0.0067132,           0.0067132,           0.0067132
                 168,            0.050294,             0.14232,            0.035421,             0.69953,             0.69041,             0.76216,             0.48573,            0.044495,             0.12447,            0.034158,           0.0066934,           0.0066934,           0.0066934
                 169,            0.051472,             0.14123,            0.035122,             0.71588,               0.684,             0.76526,             0.47258,            0.046058,             0.12626,             0.03387,           0.0066736,           0.0066736,           0.0066736
                 170,            0.050739,             0.14567,            0.034732,             0.69956,             0.69619,             0.77173,             0.48281,            0.045384,             0.12566,            0.033755,           0.0066538,           0.0066538,           0.0066538
                 171,            0.051415,              0.1446,            0.035412,             0.72245,             0.69631,             0.77086,             0.48978,             0.04494,             0.12624,            0.033696,            0.006634,            0.006634,            0.006634
                 172,            0.049021,             0.14191,            0.033988,             0.73508,             0.68531,             0.77138,             0.51704,            0.042691,               0.124,             0.03352,           0.0066142,           0.0066142,           0.0066142
                 173,             0.04913,             0.13593,            0.034558,             0.73141,             0.66466,             0.77036,             0.50873,            0.043387,             0.12608,            0.033398,           0.0065944,           0.0065944,           0.0065944
                 174,            0.050982,             0.14938,            0.034695,             0.71076,             0.68202,             0.77303,              0.4817,            0.044531,             0.12511,            0.033213,           0.0065746,           0.0065746,           0.0065746
                 175,            0.051776,             0.14372,            0.033808,             0.71918,             0.69205,              0.7769,             0.50758,            0.043418,             0.12495,            0.033085,           0.0065548,           0.0065548,           0.0065548
                 176,             0.05131,             0.15351,            0.034274,             0.72212,             0.71341,             0.78688,             0.52184,            0.043067,             0.12305,            0.032895,            0.006535,            0.006535,            0.006535
                 177,            0.051517,             0.15217,            0.034538,             0.74346,              0.7012,             0.78976,             0.49057,            0.045504,             0.12547,            0.032726,           0.0065152,           0.0065152,           0.0065152
                 178,            0.051802,             0.14832,            0.033679,             0.73034,             0.69938,             0.79153,             0.53139,            0.043547,             0.12363,            0.032602,           0.0064954,           0.0064954,           0.0064954
                 179,            0.052451,             0.14728,            0.034581,             0.73722,             0.71021,             0.79341,             0.50015,            0.045523,             0.12629,            0.032574,           0.0064756,           0.0064756,           0.0064756
                 180,            0.051929,             0.14995,            0.034293,             0.75565,             0.69246,              0.7918,             0.48494,             0.04674,             0.12625,            0.032366,           0.0064558,           0.0064558,           0.0064558
                 181,            0.052596,             0.14791,            0.033783,             0.75903,             0.68929,              0.7969,             0.52619,            0.043933,             0.12522,            0.032165,            0.006436,            0.006436,            0.006436
                 182,            0.052545,             0.15617,            0.034776,             0.74008,             0.70192,             0.79222,             0.50576,            0.043802,             0.12456,            0.032233,           0.0064162,           0.0064162,           0.0064162
                 183,            0.051529,             0.14739,            0.033284,             0.77303,             0.71028,             0.79726,             0.51522,            0.044657,             0.12607,            0.031982,           0.0063964,           0.0063964,           0.0063964
                 184,             0.05244,             0.15375,            0.033724,             0.78277,             0.71388,             0.80447,             0.52268,            0.043928,             0.12529,            0.031773,           0.0063766,           0.0063766,           0.0063766
                 185,            0.050742,             0.13725,            0.033152,             0.79336,             0.70518,             0.80763,             0.53519,            0.043629,             0.12341,            0.031693,           0.0063568,           0.0063568,           0.0063568
                 186,            0.050582,             0.14447,            0.032445,             0.78317,              0.7134,             0.80539,             0.49446,            0.045385,             0.12845,            0.031508,            0.006337,            0.006337,            0.006337
                 187,            0.049103,             0.13599,            0.031956,             0.78148,             0.70357,             0.80445,             0.51469,            0.045262,             0.12593,            0.031409,           0.0063172,           0.0063172,           0.0063172
                 188,            0.052546,             0.14897,            0.033552,             0.81515,             0.71103,             0.81192,             0.53928,            0.043306,             0.12428,            0.031265,           0.0062974,           0.0062974,           0.0062974
                 189,            0.051705,             0.15776,            0.033509,             0.81617,             0.71062,             0.81914,             0.55241,            0.042644,             0.12334,            0.031032,           0.0062776,           0.0062776,           0.0062776
                 190,            0.050134,             0.14514,            0.032945,             0.81116,             0.71151,             0.81541,             0.50867,            0.045293,             0.12707,            0.030837,           0.0062578,           0.0062578,           0.0062578
                 191,            0.051557,             0.15197,            0.032784,             0.79757,             0.71465,             0.81374,             0.51448,            0.045471,               0.125,            0.030874,            0.006238,            0.006238,            0.006238
                 192,            0.051672,             0.14006,            0.031464,             0.78903,             0.73631,             0.82017,              0.5447,            0.043626,              0.1244,            0.030721,           0.0062182,           0.0062182,           0.0062182
                 193,            0.050881,             0.14262,            0.032259,             0.78972,             0.73177,             0.82171,             0.53624,             0.04459,             0.12496,            0.030675,           0.0061984,           0.0061984,           0.0061984
                 194,            0.049841,              0.1387,            0.032182,             0.80001,             0.72883,             0.82282,             0.53249,            0.043837,             0.12371,            0.030606,           0.0061786,           0.0061786,           0.0061786
                 195,            0.050124,             0.14115,            0.031901,             0.78448,             0.73143,             0.82475,              0.5442,            0.043492,             0.12458,            0.030547,           0.0061588,           0.0061588,           0.0061588
                 196,            0.050408,              0.1426,            0.031878,             0.78472,              0.7448,             0.83147,             0.54603,            0.043792,             0.12508,            0.030169,            0.006139,            0.006139,            0.006139
                 197,            0.049606,             0.13843,             0.03118,             0.79855,              0.7404,             0.83149,             0.55862,            0.043174,             0.12264,            0.030006,           0.0061192,           0.0061192,           0.0061192
                 198,            0.047965,             0.14162,            0.031098,             0.78364,             0.74638,             0.83251,             0.52989,            0.044786,             0.12527,            0.029858,           0.0060994,           0.0060994,           0.0060994
                 199,            0.051119,              0.1425,             0.03182,              0.8379,             0.73274,             0.83611,             0.55502,            0.042828,             0.12191,            0.029885,           0.0060796,           0.0060796,           0.0060796
                 200,             0.04955,             0.13705,            0.031616,             0.78325,             0.75316,             0.83559,             0.53449,            0.044222,             0.12569,            0.029633,           0.0060598,           0.0060598,           0.0060598
                 201,            0.049853,             0.13647,            0.031489,             0.80228,             0.76273,              0.8402,               0.567,            0.042447,             0.12067,            0.029578,             0.00604,             0.00604,             0.00604
                 202,            0.051325,              0.1452,            0.031722,             0.79688,             0.75496,             0.83755,             0.53748,            0.043779,             0.12497,            0.029553,           0.0060202,           0.0060202,           0.0060202
                 203,            0.050291,             0.13561,            0.030538,             0.80124,             0.75063,             0.83691,             0.54709,            0.043942,             0.12368,            0.029425,           0.0060004,           0.0060004,           0.0060004
                 204,            0.051755,             0.14808,            0.031804,              0.8305,             0.74805,             0.83781,             0.54122,            0.043965,             0.12504,            0.029425,           0.0059806,           0.0059806,           0.0059806
                 205,            0.051735,             0.14354,            0.030068,             0.81063,             0.74542,             0.83485,             0.56733,            0.042557,             0.12178,            0.029212,           0.0059608,           0.0059608,           0.0059608
                 206,            0.048898,             0.14467,            0.031034,             0.82052,             0.74563,             0.84125,             0.55337,             0.04331,              0.1228,            0.029098,            0.005941,            0.005941,            0.005941
                 207,            0.051727,             0.14698,            0.031228,             0.81034,             0.77728,             0.84975,             0.56208,            0.044069,             0.12479,            0.028954,           0.0059212,           0.0059212,           0.0059212
                 208,            0.052647,             0.14689,            0.031163,             0.78609,             0.77502,              0.8469,              0.5577,            0.043163,             0.12411,            0.028892,           0.0059014,           0.0059014,           0.0059014
                 209,            0.050671,             0.14492,            0.030549,             0.79889,             0.77079,             0.84808,             0.56077,            0.043112,             0.12329,            0.028837,           0.0058816,           0.0058816,           0.0058816
                 210,            0.050441,              0.1472,            0.030832,             0.81696,              0.7598,             0.84706,             0.54203,            0.044053,              0.1254,            0.028846,           0.0058618,           0.0058618,           0.0058618
                 211,            0.049307,             0.13848,            0.031203,             0.83136,             0.76436,             0.85126,             0.56714,            0.043393,             0.12522,            0.028963,            0.005842,            0.005842,            0.005842
                 212,            0.050927,             0.15125,            0.030932,             0.82674,             0.76594,             0.85219,             0.57595,            0.042407,             0.12337,            0.028663,           0.0058222,           0.0058222,           0.0058222
                 213,            0.048135,             0.13725,            0.029513,             0.80591,             0.78148,             0.85371,             0.56106,            0.043549,             0.12453,            0.028592,           0.0058024,           0.0058024,           0.0058024
                 214,            0.050552,             0.14051,            0.030237,             0.81879,              0.7828,             0.85461,             0.56818,            0.043651,             0.12266,            0.028374,           0.0057826,           0.0057826,           0.0057826
                 215,            0.049865,             0.13666,            0.030153,              0.8156,             0.79266,              0.8569,             0.58352,            0.042684,             0.12234,            0.028365,           0.0057628,           0.0057628,           0.0057628
                 216,            0.047733,             0.12912,            0.028622,             0.82872,             0.77258,             0.85899,             0.55924,            0.043704,             0.12415,            0.028191,            0.005743,            0.005743,            0.005743
                 217,            0.050349,              0.1401,            0.029729,             0.82925,             0.78177,             0.86048,             0.55232,            0.044717,             0.12584,            0.028008,           0.0057232,           0.0057232,           0.0057232
                 218,            0.052039,             0.14492,            0.030466,             0.83133,             0.79412,             0.86611,             0.59128,            0.041915,             0.12227,            0.027859,           0.0057034,           0.0057034,           0.0057034
                 219,            0.047692,             0.13602,            0.029441,             0.81036,             0.78735,             0.86504,             0.57761,            0.042601,             0.12255,            0.027747,           0.0056836,           0.0056836,           0.0056836
                 220,            0.048638,             0.14501,            0.028863,             0.79963,             0.79789,             0.86462,             0.57649,             0.04281,             0.12336,            0.027747,           0.0056638,           0.0056638,           0.0056638
                 221,            0.047937,             0.12865,            0.028554,              0.8109,             0.79392,             0.86521,              0.5687,            0.043645,             0.12473,             0.02766,            0.005644,            0.005644,            0.005644
                 222,            0.049096,             0.12733,            0.028637,             0.82571,             0.79094,             0.86734,              0.5831,            0.042552,             0.12276,             0.02772,           0.0056242,           0.0056242,           0.0056242
                 223,            0.051527,             0.14017,            0.030359,             0.82957,             0.80306,             0.86875,             0.58915,            0.042345,             0.12264,            0.027601,           0.0056044,           0.0056044,           0.0056044
                 224,            0.049473,             0.14753,             0.02929,             0.83142,             0.79322,             0.86529,             0.57717,            0.042566,             0.12548,            0.027848,           0.0055846,           0.0055846,           0.0055846
                 225,             0.04887,             0.14467,            0.029606,             0.83591,             0.79961,             0.87073,             0.58575,            0.042636,               0.122,            0.027459,           0.0055648,           0.0055648,           0.0055648
                 226,            0.049451,             0.14813,            0.029729,             0.84219,             0.79836,             0.87134,             0.56677,            0.043575,             0.12462,            0.027518,            0.005545,            0.005545,            0.005545
                 227,            0.048717,             0.13535,            0.029607,             0.82867,              0.7883,             0.86679,             0.56605,            0.043901,             0.12591,            0.027967,           0.0055252,           0.0055252,           0.0055252
                 228,            0.050064,             0.14678,            0.029177,             0.83235,             0.81488,             0.87709,             0.59595,            0.041826,             0.12115,            0.027292,           0.0055054,           0.0055054,           0.0055054
                 229,             0.04933,             0.13888,             0.02917,             0.84804,             0.80714,              0.8777,             0.58582,            0.043046,             0.12327,            0.027209,           0.0054856,           0.0054856,           0.0054856
                 230,            0.047695,             0.14099,            0.028038,             0.84728,              0.8007,             0.87571,             0.57197,              0.0436,             0.12301,            0.027111,           0.0054658,           0.0054658,           0.0054658
                 231,            0.050752,             0.13937,            0.029163,             0.83968,             0.79461,             0.87759,             0.59026,            0.042653,             0.12331,            0.027015,            0.005446,            0.005446,            0.005446
                 232,            0.049493,             0.14677,            0.028993,             0.85058,             0.80687,             0.88053,             0.58651,            0.042748,             0.12229,            0.026807,           0.0054262,           0.0054262,           0.0054262
                 233,            0.048999,             0.14265,            0.028376,             0.85395,             0.81784,               0.883,             0.58362,            0.043064,             0.12457,            0.026701,           0.0054064,           0.0054064,           0.0054064
                 234,            0.051145,             0.14637,             0.02899,             0.85707,             0.81798,               0.885,             0.58972,            0.042279,             0.12269,            0.026759,           0.0053866,           0.0053866,           0.0053866
                 235,            0.048493,             0.13595,            0.028428,             0.85996,             0.81515,             0.88395,             0.59168,            0.042562,             0.12244,            0.026573,           0.0053668,           0.0053668,           0.0053668
                 236,            0.048447,             0.14498,            0.028841,             0.86398,             0.81558,             0.88679,             0.59005,            0.042899,             0.12397,             0.02664,            0.005347,            0.005347,            0.005347
                 237,            0.050018,             0.13608,            0.029462,             0.86317,             0.81657,             0.88783,             0.59389,            0.042432,             0.12215,            0.026585,           0.0053272,           0.0053272,           0.0053272
                 238,            0.050434,             0.14822,            0.030399,             0.85949,             0.81567,             0.88455,             0.59764,            0.041853,             0.12069,            0.026628,           0.0053074,           0.0053074,           0.0053074
                 239,            0.048258,             0.12967,             0.02734,             0.85234,             0.82017,             0.88401,             0.59743,            0.042404,             0.12152,            0.026516,           0.0052876,           0.0052876,           0.0052876
                 240,            0.049198,             0.14024,            0.027839,             0.85753,             0.81213,             0.88337,             0.58092,            0.042755,             0.12321,            0.026445,           0.0052678,           0.0052678,           0.0052678
                 241,            0.049974,             0.14601,             0.02905,              0.8617,             0.82032,              0.8876,             0.61205,            0.041785,             0.11964,            0.026342,            0.005248,            0.005248,            0.005248
                 242,            0.050054,             0.13052,            0.028461,             0.87125,             0.81986,             0.89079,             0.60196,            0.041914,             0.12032,            0.026237,           0.0052282,           0.0052282,           0.0052282
                 243,             0.04892,               0.137,            0.027699,               0.871,             0.82225,             0.89406,             0.60801,            0.042241,             0.12122,            0.026191,           0.0052084,           0.0052084,           0.0052084
                 244,            0.049021,             0.14534,            0.027896,             0.86857,             0.82359,             0.88922,               0.591,            0.042416,             0.12365,            0.026209,           0.0051886,           0.0051886,           0.0051886
                 245,            0.050732,              0.1409,             0.02895,              0.8899,             0.81877,             0.89352,             0.60374,            0.042596,             0.12304,            0.026218,           0.0051688,           0.0051688,           0.0051688
                 246,            0.047419,             0.13661,            0.027699,             0.87902,             0.81731,             0.88977,              0.5922,            0.042881,             0.12507,            0.026102,            0.005149,            0.005149,            0.005149
                 247,            0.049209,             0.13739,            0.028229,             0.87489,             0.81153,             0.88862,             0.61165,            0.041809,              0.1217,            0.026047,           0.0051292,           0.0051292,           0.0051292
                 248,            0.047182,             0.13697,            0.027653,             0.87522,             0.81141,             0.88863,             0.58776,            0.042511,             0.12289,            0.026026,           0.0051094,           0.0051094,           0.0051094
                 249,             0.04829,             0.13962,            0.027112,             0.86268,             0.82211,             0.89092,             0.60878,            0.041781,              0.1218,            0.025903,           0.0050896,           0.0050896,           0.0050896
                 250,            0.048004,             0.14541,            0.027716,             0.88141,             0.80721,             0.89434,             0.60272,            0.042079,             0.12252,            0.025777,           0.0050698,           0.0050698,           0.0050698
                 251,             0.04881,             0.13118,            0.026625,             0.86844,             0.83028,             0.89891,             0.59334,            0.042857,              0.1217,            0.025603,             0.00505,             0.00505,             0.00505
                 252,            0.049048,             0.13406,             0.02771,             0.88645,             0.82796,             0.89866,             0.61838,            0.042173,             0.12072,            0.025632,           0.0050302,           0.0050302,           0.0050302
                 253,            0.047442,             0.13173,            0.027232,             0.89285,             0.83418,             0.90174,             0.62322,            0.041736,             0.12109,            0.025626,           0.0050104,           0.0050104,           0.0050104
                 254,            0.047137,             0.13126,            0.026255,             0.89722,             0.82982,             0.90293,             0.61299,            0.042333,             0.12091,            0.025502,           0.0049906,           0.0049906,           0.0049906
                 255,            0.048848,             0.13966,            0.028011,             0.88663,             0.82965,             0.89765,             0.60922,            0.042317,              0.1219,              0.0256,           0.0049708,           0.0049708,           0.0049708
                 256,            0.047796,             0.13753,            0.027426,             0.89229,             0.83363,             0.90102,             0.61751,            0.041919,             0.11985,            0.025255,            0.004951,            0.004951,            0.004951
                 257,            0.047883,             0.13196,            0.027338,              0.8935,             0.83163,              0.9025,             0.62675,            0.041486,             0.11973,            0.025152,           0.0049312,           0.0049312,           0.0049312
                 258,            0.046604,             0.13371,            0.026561,             0.88385,              0.8334,             0.90032,             0.60799,             0.04229,             0.12186,            0.025101,           0.0049114,           0.0049114,           0.0049114
                 259,            0.049228,             0.13614,             0.02781,             0.88573,             0.83862,             0.89974,             0.60121,            0.042872,             0.12386,            0.025072,           0.0048916,           0.0048916,           0.0048916
                 260,            0.048498,             0.14351,            0.027444,             0.88308,             0.83464,             0.90022,             0.60865,            0.042271,             0.12217,            0.025044,           0.0048718,           0.0048718,           0.0048718
                 261,             0.05052,             0.14133,            0.028513,             0.88172,              0.8394,             0.90149,             0.63365,            0.040892,             0.12008,            0.025083,            0.004852,            0.004852,            0.004852
                 262,            0.046237,             0.12836,            0.026186,             0.89615,             0.83392,             0.90295,             0.61417,            0.042051,             0.12283,            0.025049,           0.0048322,           0.0048322,           0.0048322
                 263,             0.04873,             0.13895,            0.027201,             0.87788,             0.83691,             0.90439,             0.62257,            0.041547,             0.12098,             0.02504,           0.0048124,           0.0048124,           0.0048124
                 264,            0.047822,             0.13813,            0.027171,             0.90062,             0.83538,             0.90651,             0.61437,            0.042017,             0.12245,            0.024941,           0.0047926,           0.0047926,           0.0047926
                 265,            0.047772,             0.13917,            0.026587,             0.89559,             0.83098,             0.90484,             0.62554,            0.041754,             0.12103,            0.024907,           0.0047728,           0.0047728,           0.0047728
                 266,            0.047831,             0.13152,            0.026318,             0.90296,             0.83456,             0.90597,             0.62019,            0.042029,             0.12256,             0.02479,            0.004753,            0.004753,            0.004753
                 267,            0.047849,             0.13932,            0.026153,             0.90211,             0.84156,             0.91108,             0.61768,            0.042234,             0.12302,            0.024779,           0.0047332,           0.0047332,           0.0047332
                 268,            0.047267,             0.13353,            0.026647,             0.90527,             0.84455,             0.90944,              0.6106,            0.042296,             0.12296,            0.024651,           0.0047134,           0.0047134,           0.0047134
                 269,            0.048269,             0.13415,            0.026242,             0.90372,             0.83581,             0.90798,             0.63459,            0.041626,             0.11914,            0.024712,           0.0046936,           0.0046936,           0.0046936
                 270,             0.04698,             0.14361,            0.026438,             0.90854,             0.83316,             0.90714,             0.61152,            0.042334,             0.12239,            0.024664,           0.0046738,           0.0046738,           0.0046738
                 271,            0.050222,              0.1412,            0.027268,             0.91849,             0.83514,             0.90885,              0.6194,            0.041827,             0.12072,            0.024607,            0.004654,            0.004654,            0.004654
                 272,            0.049487,             0.14385,            0.027268,             0.91861,             0.84433,             0.91019,             0.61865,            0.041771,             0.12181,            0.024557,           0.0046342,           0.0046342,           0.0046342
                 273,            0.047712,             0.13404,            0.026131,             0.91397,             0.84571,             0.91133,              0.6379,            0.041156,              0.1205,             0.02458,           0.0046144,           0.0046144,           0.0046144
                 274,            0.049517,             0.13834,            0.028584,             0.91835,             0.84003,             0.91127,             0.62279,            0.042155,             0.12206,            0.024435,           0.0045946,           0.0045946,           0.0045946
                 275,            0.048667,             0.13765,            0.027304,              0.9199,             0.84028,             0.91439,             0.62041,            0.042141,             0.12162,            0.024403,           0.0045748,           0.0045748,           0.0045748
                 276,            0.046403,             0.13564,            0.026697,             0.92572,             0.83561,             0.91196,             0.63137,            0.042091,             0.12106,             0.02438,            0.004555,            0.004555,            0.004555
                 277,            0.044946,             0.13339,            0.026179,             0.91033,               0.835,             0.91053,             0.63519,            0.041235,             0.11951,            0.024422,           0.0045352,           0.0045352,           0.0045352
                 278,            0.046983,             0.13745,            0.026335,             0.91678,              0.8375,             0.91112,             0.62832,            0.041533,             0.12076,            0.024477,           0.0045154,           0.0045154,           0.0045154
                 279,            0.050231,             0.14743,            0.026844,             0.90808,             0.83969,             0.91244,             0.62182,            0.041747,             0.11954,             0.02438,           0.0044956,           0.0044956,           0.0044956
                 280,            0.046587,             0.13143,            0.024651,             0.91325,             0.83577,             0.91176,              0.6165,            0.042401,             0.12187,            0.024394,           0.0044758,           0.0044758,           0.0044758
                 281,            0.048604,               0.135,            0.025993,             0.90658,             0.83566,             0.91111,             0.63413,            0.041512,              0.1205,             0.02439,            0.004456,            0.004456,            0.004456
                 282,            0.049533,             0.13592,            0.027147,             0.91801,             0.84355,             0.91213,             0.62015,            0.042277,             0.12162,            0.024234,           0.0044362,           0.0044362,           0.0044362
                 283,            0.046331,             0.13549,            0.024613,              0.9143,             0.83911,             0.91392,             0.62756,            0.041831,             0.12142,            0.024152,           0.0044164,           0.0044164,           0.0044164
                 284,              0.0471,              0.1327,            0.025883,             0.92464,             0.83582,              0.9137,             0.62544,            0.042017,             0.12154,            0.024154,           0.0043966,           0.0043966,           0.0043966
                 285,            0.046461,             0.13505,            0.025341,             0.90843,             0.83727,             0.91206,             0.63689,            0.041261,              0.1208,            0.024072,           0.0043768,           0.0043768,           0.0043768
                 286,            0.046702,             0.12793,            0.025231,             0.91259,             0.83795,             0.91015,             0.63007,            0.041671,             0.12022,            0.024078,            0.004357,            0.004357,            0.004357
                 287,            0.047528,             0.13071,             0.02537,             0.91988,             0.83664,             0.91296,             0.63489,            0.041477,             0.11896,            0.024014,           0.0043372,           0.0043372,           0.0043372
                 288,            0.048116,             0.13447,            0.026805,             0.92106,             0.84074,             0.91436,              0.6264,            0.041397,             0.11923,            0.024023,           0.0043174,           0.0043174,           0.0043174
                 289,            0.047244,             0.14244,            0.026304,             0.91632,             0.84601,             0.91401,             0.63099,            0.041031,             0.11869,            0.024042,           0.0042976,           0.0042976,           0.0042976
                 290,            0.046783,             0.12619,             0.02562,             0.92057,              0.8473,             0.91494,             0.63335,            0.041629,             0.12061,            0.023982,           0.0042778,           0.0042778,           0.0042778
                 291,            0.047007,             0.12899,            0.025304,             0.92006,             0.84311,              0.9168,             0.63658,            0.041408,             0.12055,            0.023957,            0.004258,            0.004258,            0.004258
                 292,            0.048063,             0.13314,            0.026484,             0.91966,             0.83675,              0.9138,             0.63063,            0.041609,             0.12209,             0.02401,           0.0042382,           0.0042382,           0.0042382
                 293,             0.04929,             0.14234,            0.027214,             0.91879,             0.84856,             0.91841,             0.64027,            0.040963,             0.11877,            0.023891,           0.0042184,           0.0042184,           0.0042184
                 294,            0.049132,             0.14277,            0.027029,               0.925,             0.84733,             0.91937,             0.63269,            0.041134,             0.12014,             0.02387,           0.0041986,           0.0041986,           0.0041986
                 295,            0.049455,             0.14757,            0.026886,             0.91516,             0.85683,             0.92319,             0.64498,            0.041241,             0.11947,            0.023895,           0.0041788,           0.0041788,           0.0041788
                 296,             0.04556,             0.12918,            0.024312,             0.92764,             0.85248,             0.92114,             0.63442,            0.041471,             0.11963,            0.023774,            0.004159,            0.004159,            0.004159
                 297,            0.044188,             0.11932,            0.023944,             0.92844,             0.84357,             0.91874,             0.64513,            0.041081,             0.11879,            0.023746,           0.0041392,           0.0041392,           0.0041392
                 298,            0.047036,             0.13332,            0.025276,             0.91917,             0.85189,             0.91888,             0.62781,            0.041786,             0.12163,            0.023641,           0.0041194,           0.0041194,           0.0041194
                 299,            0.046771,              0.1354,            0.025745,             0.91883,             0.83697,             0.91763,             0.63979,            0.041056,             0.11919,            0.023618,           0.0040996,           0.0040996,           0.0040996
                 300,            0.047446,             0.13289,            0.025852,             0.91761,             0.84016,             0.91695,             0.64142,            0.040967,             0.11779,            0.023545,           0.0040798,           0.0040798,           0.0040798
                 301,            0.047403,             0.14402,            0.026052,             0.93226,             0.83726,             0.91991,             0.63673,            0.041293,             0.11966,            0.023625,             0.00406,             0.00406,             0.00406
                 302,            0.047018,             0.12957,            0.025456,             0.93044,             0.85025,             0.92121,             0.64516,              0.0414,              0.1187,            0.023506,           0.0040402,           0.0040402,           0.0040402
                 303,              0.0479,             0.13524,            0.026058,             0.93175,             0.85038,             0.92312,             0.64566,            0.041323,             0.11926,            0.023536,           0.0040204,           0.0040204,           0.0040204
                 304,             0.04663,             0.13265,            0.024753,             0.93652,             0.83874,             0.91949,              0.6391,            0.041095,             0.12032,             0.02352,           0.0040006,           0.0040006,           0.0040006
                 305,            0.046258,             0.13869,            0.025766,              0.9279,               0.846,             0.92072,             0.65244,            0.040688,             0.11831,            0.023559,           0.0039808,           0.0039808,           0.0039808
                 306,            0.048738,             0.14589,            0.027034,             0.93312,             0.84588,             0.92114,             0.64065,            0.041512,             0.12112,            0.023479,            0.003961,            0.003961,            0.003961
                 307,            0.047077,             0.13285,            0.025085,             0.93201,             0.84011,              0.9205,             0.63597,            0.041715,             0.12077,            0.023412,           0.0039412,           0.0039412,           0.0039412
                 308,            0.046864,             0.13157,            0.025477,             0.93052,             0.85055,             0.92366,             0.64848,             0.04103,             0.11972,             0.02333,           0.0039214,           0.0039214,           0.0039214
                 309,            0.046865,             0.13236,            0.025053,             0.93007,             0.86115,             0.92478,             0.64984,            0.040934,             0.11954,            0.023392,           0.0039016,           0.0039016,           0.0039016
                 310,            0.047493,             0.13199,            0.025274,             0.92775,             0.85949,              0.9247,             0.64099,            0.041464,             0.12075,            0.023227,           0.0038818,           0.0038818,           0.0038818
                 311,            0.046451,             0.12938,            0.024801,             0.93521,             0.84332,             0.92214,               0.639,            0.041288,             0.12071,            0.023261,            0.003862,            0.003862,            0.003862
                 312,            0.046648,             0.13204,            0.024794,             0.93281,             0.84089,             0.92053,             0.63779,            0.041375,               0.121,            0.023163,           0.0038422,           0.0038422,           0.0038422
                 313,             0.04497,             0.12736,            0.024226,             0.93001,             0.84291,             0.92405,             0.64917,            0.040838,             0.11951,            0.023229,           0.0038224,           0.0038224,           0.0038224
                 314,            0.045774,             0.13182,            0.025048,             0.91954,             0.84788,             0.92326,             0.64254,            0.041308,             0.12086,            0.023222,           0.0038026,           0.0038026,           0.0038026
                 315,            0.047193,             0.12628,            0.025735,             0.91282,             0.85739,              0.9253,             0.64714,             0.04101,             0.11953,            0.023106,           0.0037828,           0.0037828,           0.0037828
                 316,            0.048429,             0.14551,            0.026084,             0.92806,             0.85116,             0.92515,             0.64664,            0.041036,             0.11988,            0.023158,            0.003763,            0.003763,            0.003763
                 317,            0.047504,              0.1361,            0.025319,              0.9347,             0.85564,             0.92843,             0.64398,            0.041373,              0.1196,            0.023064,           0.0037432,           0.0037432,           0.0037432
                 318,            0.046521,              0.1294,            0.024682,             0.93371,             0.86001,             0.92802,             0.65422,            0.040886,             0.11847,            0.023009,           0.0037234,           0.0037234,           0.0037234
                 319,            0.044622,             0.12741,             0.02344,             0.93086,             0.85345,             0.92775,             0.64467,            0.041607,             0.11959,            0.022984,           0.0037036,           0.0037036,           0.0037036
                 320,            0.046898,              0.1392,            0.024828,             0.93087,              0.8518,             0.92561,             0.64083,            0.041369,             0.12014,            0.022993,           0.0036838,           0.0036838,           0.0036838
                 321,            0.046354,             0.13335,            0.024394,             0.93501,             0.85574,             0.92677,             0.64708,            0.041277,             0.11893,            0.022961,            0.003664,            0.003664,            0.003664
                 322,             0.04615,             0.13644,            0.024427,               0.938,             0.84787,             0.92563,             0.64746,            0.040888,             0.12006,            0.022977,           0.0036442,           0.0036442,           0.0036442
                 323,            0.046336,             0.13184,            0.025017,             0.94033,             0.83936,             0.92504,             0.63378,            0.041597,             0.12107,             0.02298,           0.0036244,           0.0036244,           0.0036244
                 324,            0.046194,             0.13205,            0.023932,             0.92621,             0.85339,             0.92682,             0.65743,            0.040715,             0.11879,            0.022923,           0.0036046,           0.0036046,           0.0036046
                 325,              0.0469,             0.13258,            0.024838,              0.9309,             0.85566,             0.92992,             0.65596,            0.040924,             0.11894,            0.022783,           0.0035848,           0.0035848,           0.0035848
