               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.055477,             0.15501,            0.030547,             0.78274,             0.74675,             0.83395,              0.5117,              0.0467,             0.12914,            0.029759,           0.0068122,           0.0068122,           0.0068122
                 163,            0.053452,             0.14686,            0.029908,             0.80247,             0.76481,             0.84695,              0.5068,            0.046292,             0.12732,            0.029501,           0.0067924,           0.0067924,           0.0067924
                 164,            0.055661,             0.15896,            0.029653,             0.78043,             0.78374,             0.84943,             0.55692,            0.044789,             0.12541,            0.029567,           0.0067726,           0.0067726,           0.0067726
                 165,            0.053903,             0.15006,            0.029121,             0.77942,             0.78857,             0.85136,             0.54361,            0.045389,             0.12693,            0.029521,           0.0067528,           0.0067528,           0.0067528
                 166,            0.054818,             0.15071,            0.028725,             0.80894,             0.77842,             0.85159,             0.53858,             0.04536,             0.12881,            0.029272,            0.006733,            0.006733,            0.006733
                 167,             0.05512,             0.15601,            0.029604,             0.80518,             0.78244,             0.84979,             0.51917,            0.045985,             0.12932,            0.029073,           0.0067132,           0.0067132,           0.0067132
                 168,            0.056855,             0.16187,            0.029483,             0.78658,             0.77838,             0.85738,             0.55166,            0.046052,             0.12811,            0.028851,           0.0066934,           0.0066934,           0.0066934
                 169,            0.054255,             0.15455,             0.02934,             0.82284,             0.76419,             0.85804,             0.53649,            0.045122,              0.1284,            0.029169,           0.0066736,           0.0066736,           0.0066736
                 170,            0.054978,             0.15774,            0.028839,             0.81949,              0.7643,             0.85702,             0.53359,            0.045107,             0.12923,            0.028997,           0.0066538,           0.0066538,           0.0066538
                 171,            0.052832,             0.15088,            0.029943,             0.80886,             0.78292,              0.8559,             0.52432,            0.045269,             0.12848,            0.028667,            0.006634,            0.006634,            0.006634
                 172,            0.056679,             0.16135,            0.028106,             0.80752,             0.77829,             0.86198,             0.55578,            0.045092,             0.12621,            0.028448,           0.0066142,           0.0066142,           0.0066142
                 173,            0.055551,             0.15779,             0.03062,             0.81698,             0.78635,             0.86671,             0.54959,            0.045315,             0.12595,            0.028461,           0.0065944,           0.0065944,           0.0065944
                 174,              0.0564,             0.15677,            0.029398,             0.82737,             0.75916,             0.86067,             0.54209,            0.045423,             0.12533,            0.028349,           0.0065746,           0.0065746,           0.0065746
                 175,            0.054253,             0.14742,             0.02777,             0.81351,             0.77677,             0.86207,             0.53683,            0.044732,             0.12625,            0.028271,           0.0065548,           0.0065548,           0.0065548
                 176,            0.054982,             0.15501,            0.028266,             0.81942,             0.75751,             0.86094,             0.54816,            0.045375,             0.12602,            0.028146,            0.006535,            0.006535,            0.006535
                 177,            0.055208,             0.15889,            0.028526,             0.82947,             0.77127,             0.86555,             0.53398,            0.047395,             0.12936,            0.028054,           0.0065152,           0.0065152,           0.0065152
                 178,            0.056283,             0.15734,            0.029819,             0.83165,             0.77324,             0.86993,             0.57266,            0.043738,             0.12571,            0.028054,           0.0064954,           0.0064954,           0.0064954
                 179,            0.053724,             0.15506,            0.029916,             0.82459,             0.78756,             0.87299,             0.53687,            0.045532,             0.12738,            0.027857,           0.0064756,           0.0064756,           0.0064756
                 180,            0.055455,             0.16307,            0.028788,             0.83791,              0.7869,             0.87588,             0.56406,            0.044753,             0.12598,            0.027782,           0.0064558,           0.0064558,           0.0064558
                 181,            0.055927,             0.15783,            0.028695,             0.82482,             0.78452,             0.87529,             0.56484,            0.044275,             0.12713,            0.027768,            0.006436,            0.006436,            0.006436
                 182,            0.056007,             0.16744,            0.028588,             0.84063,             0.79015,             0.87471,             0.55771,             0.04507,             0.12706,            0.027848,           0.0064162,           0.0064162,           0.0064162
                 183,            0.053927,             0.15105,            0.028567,              0.8376,             0.77917,             0.87095,             0.57619,            0.043488,             0.12363,            0.027722,           0.0063964,           0.0063964,           0.0063964
                 184,             0.05317,             0.15462,            0.027889,              0.8385,             0.78724,             0.87827,             0.56818,            0.044802,             0.12458,            0.027367,           0.0063766,           0.0063766,           0.0063766
                 185,            0.052801,             0.15059,            0.028232,             0.85362,              0.7866,             0.88008,             0.58401,            0.044989,             0.12371,            0.027239,           0.0063568,           0.0063568,           0.0063568
                 186,            0.053521,             0.15286,             0.02762,             0.86095,             0.79646,             0.88399,             0.54596,             0.04513,             0.12677,            0.027278,            0.006337,            0.006337,            0.006337
                 187,            0.055071,             0.15133,            0.029515,             0.85025,             0.78813,             0.87825,             0.58418,            0.043471,             0.12334,            0.027294,           0.0063172,           0.0063172,           0.0063172
                 188,            0.053794,              0.1547,            0.027657,             0.84087,               0.813,             0.88238,             0.58564,            0.043601,             0.12246,            0.027118,           0.0062974,           0.0062974,           0.0062974
                 189,            0.051828,             0.15446,            0.027633,             0.84018,             0.80449,             0.88738,             0.57528,             0.04374,             0.12276,            0.027104,           0.0062776,           0.0062776,           0.0062776
                 190,            0.052163,             0.14962,            0.027222,             0.85394,             0.79886,             0.88732,             0.56578,            0.045048,             0.12978,            0.026779,           0.0062578,           0.0062578,           0.0062578
                 191,            0.053736,             0.14422,            0.026236,             0.83479,              0.8014,             0.87896,             0.55671,            0.045367,             0.12743,            0.026669,            0.006238,            0.006238,            0.006238
                 192,            0.053254,             0.15504,            0.026528,             0.88078,             0.78866,             0.88031,             0.58511,            0.043734,             0.12413,            0.026763,           0.0062182,           0.0062182,           0.0062182
                 193,            0.052967,             0.15173,            0.026397,              0.8761,             0.80696,              0.8854,             0.56027,             0.04451,               0.127,            0.026694,           0.0061984,           0.0061984,           0.0061984
                 194,             0.05412,             0.15093,            0.028369,             0.87293,             0.78868,             0.88157,             0.58903,            0.043894,             0.12494,            0.027136,           0.0061786,           0.0061786,           0.0061786
                 195,            0.053467,             0.15258,            0.027933,              0.8901,             0.79794,             0.88956,             0.59324,            0.043525,             0.12573,            0.026827,           0.0061588,           0.0061588,           0.0061588
                 196,            0.054887,             0.16173,            0.027577,             0.87334,             0.80649,             0.89145,             0.55532,            0.045343,             0.12873,            0.026553,            0.006139,            0.006139,            0.006139
                 197,             0.05234,             0.15229,            0.027809,             0.87767,             0.79958,             0.89044,             0.55437,            0.045153,             0.12631,            0.026438,           0.0061192,           0.0061192,           0.0061192
                 198,            0.054199,             0.15265,            0.028144,             0.87156,              0.8079,              0.8966,              0.5889,            0.043344,             0.12394,             0.02631,           0.0060994,           0.0060994,           0.0060994
                 199,             0.05187,             0.14664,            0.027386,             0.88403,             0.81818,             0.89929,             0.58344,            0.044648,             0.12501,            0.026255,           0.0060796,           0.0060796,           0.0060796
                 200,            0.052655,              0.1583,            0.028222,             0.88381,             0.82456,             0.90049,             0.59654,            0.043783,             0.12492,            0.026353,           0.0060598,           0.0060598,           0.0060598
                 201,            0.052902,             0.14975,            0.026302,             0.88102,             0.80934,             0.89545,             0.59472,            0.043594,             0.12457,             0.02628,             0.00604,             0.00604,             0.00604
                 202,            0.052048,             0.14478,            0.025963,             0.89106,             0.80428,              0.8961,             0.60752,            0.042611,             0.12341,            0.026308,           0.0060202,           0.0060202,           0.0060202
                 203,            0.051191,             0.14989,            0.026537,              0.8891,             0.80286,               0.894,             0.58096,            0.043893,             0.12606,            0.026044,           0.0060004,           0.0060004,           0.0060004
                 204,            0.053622,              0.1524,            0.026856,             0.87181,             0.80515,             0.89101,             0.57264,            0.044305,               0.126,            0.026049,           0.0059806,           0.0059806,           0.0059806
                 205,            0.052436,             0.14328,            0.026496,             0.89263,             0.79349,             0.89259,             0.59137,            0.044036,             0.12363,             0.02615,           0.0059608,           0.0059608,           0.0059608
                 206,             0.05295,             0.15292,            0.025463,             0.89204,             0.79293,             0.89593,             0.60236,            0.043583,             0.12271,             0.02577,            0.005941,            0.005941,            0.005941
                 207,            0.051873,             0.15207,            0.025776,             0.87794,             0.80348,             0.90108,             0.62202,            0.042119,             0.12167,            0.025772,           0.0059212,           0.0059212,           0.0059212
                 208,            0.052834,             0.15025,            0.026909,             0.86979,             0.81396,             0.89928,             0.61849,            0.042435,             0.12464,            0.025745,           0.0059014,           0.0059014,           0.0059014
                 209,            0.051537,             0.15893,            0.026469,             0.88928,              0.8037,              0.8993,             0.60068,            0.042805,             0.12282,            0.025692,           0.0058816,           0.0058816,           0.0058816
                 210,            0.055297,             0.15415,            0.027566,             0.87501,             0.81106,             0.89747,             0.59895,            0.043315,             0.12507,            0.025578,           0.0058618,           0.0058618,           0.0058618
                 211,            0.052872,             0.15029,            0.027066,             0.88001,             0.81085,             0.89798,             0.59846,            0.043171,              0.1251,            0.025575,            0.005842,            0.005842,            0.005842
                 212,            0.053635,             0.15981,            0.026226,             0.89539,             0.81285,             0.90041,             0.58641,            0.044234,             0.12696,            0.025534,           0.0058222,           0.0058222,           0.0058222
                 213,            0.051676,             0.15136,            0.025672,             0.90068,             0.81408,             0.90206,             0.57958,            0.044524,             0.12555,            0.025408,           0.0058024,           0.0058024,           0.0058024
                 214,            0.055059,              0.1505,            0.026678,             0.88355,             0.82413,             0.89958,              0.5994,            0.043397,             0.12406,            0.025447,           0.0057826,           0.0057826,           0.0057826
                 215,            0.052988,             0.14562,            0.025766,             0.89906,             0.83429,              0.9056,             0.58302,            0.044005,             0.12604,            0.025248,           0.0057628,           0.0057628,           0.0057628
                 216,            0.052091,             0.14501,            0.025706,             0.90632,              0.8243,             0.90762,             0.59591,            0.043648,             0.12557,            0.025117,            0.005743,            0.005743,            0.005743
                 217,            0.052032,             0.13934,            0.025503,             0.90782,             0.82773,             0.90738,             0.60059,            0.043791,             0.12707,            0.025143,           0.0057232,           0.0057232,           0.0057232
                 218,            0.055325,             0.15649,            0.026668,             0.90403,             0.83062,             0.90992,             0.61379,            0.042722,             0.12454,            0.025136,           0.0057034,           0.0057034,           0.0057034
                 219,            0.052368,             0.16034,            0.025823,             0.90969,             0.82761,             0.90977,             0.59813,            0.043877,             0.12589,            0.025342,           0.0056836,           0.0056836,           0.0056836
                 220,            0.052598,             0.16209,            0.026153,             0.91074,             0.82889,              0.9105,             0.61324,            0.043294,              0.1237,            0.025218,           0.0056638,           0.0056638,           0.0056638
                 221,            0.052848,             0.15902,            0.026035,             0.90132,             0.83745,             0.91216,             0.61774,            0.043313,             0.12247,            0.025159,            0.005644,            0.005644,            0.005644
                 222,            0.052745,             0.15015,            0.025376,             0.90633,             0.82477,             0.90728,             0.60341,            0.043499,             0.12371,            0.025152,           0.0056242,           0.0056242,           0.0056242
                 223,             0.05248,             0.15172,            0.026074,              0.9088,             0.82589,             0.91054,             0.61316,            0.042728,             0.12209,            0.025191,           0.0056044,           0.0056044,           0.0056044
                 224,            0.053413,              0.1429,            0.025247,             0.91383,             0.82126,             0.90757,             0.60637,            0.043878,             0.12193,            0.024907,           0.0055846,           0.0055846,           0.0055846
                 225,             0.05214,              0.1439,            0.025252,             0.90754,             0.82356,             0.90815,             0.60036,            0.044408,             0.12458,              0.0249,           0.0055648,           0.0055648,           0.0055648
                 226,            0.052656,             0.14843,            0.025325,             0.90465,             0.83384,             0.91029,              0.6177,            0.043019,             0.12395,            0.024806,            0.005545,            0.005545,            0.005545
                 227,            0.051944,             0.15086,            0.025916,             0.90863,             0.82734,             0.91184,             0.61005,             0.04311,             0.12337,            0.024719,           0.0055252,           0.0055252,           0.0055252
                 228,            0.050666,             0.14461,            0.024349,             0.90393,             0.81606,             0.90664,             0.60691,            0.043354,             0.12418,            0.024825,           0.0055054,           0.0055054,           0.0055054
                 229,             0.05174,             0.15339,            0.025272,              0.9149,             0.82936,             0.91042,             0.62187,            0.042713,             0.12418,            0.024644,           0.0054856,           0.0054856,           0.0054856
                 230,            0.053153,             0.15576,            0.026025,             0.91216,             0.83492,             0.91102,             0.61953,            0.042728,             0.12402,            0.024728,           0.0054658,           0.0054658,           0.0054658
                 231,            0.052454,             0.15038,            0.025469,             0.91706,             0.82607,             0.91566,             0.59415,            0.043806,             0.12576,             0.02477,            0.005446,            0.005446,            0.005446
                 232,             0.05352,             0.15305,            0.024608,             0.90207,              0.8431,             0.91479,             0.61399,            0.043385,             0.12411,            0.024683,           0.0054262,           0.0054262,           0.0054262
                 233,            0.053229,             0.16078,            0.025191,             0.91263,             0.83386,             0.91474,             0.62226,            0.042636,             0.12351,            0.024316,           0.0054064,           0.0054064,           0.0054064
                 234,            0.051986,              0.1494,            0.023513,             0.90941,             0.82992,             0.91412,             0.60711,            0.043892,             0.12704,            0.024248,           0.0053866,           0.0053866,           0.0053866
                 235,            0.051579,             0.14574,             0.02511,             0.90006,             0.84436,             0.91616,             0.62585,            0.042326,             0.12368,            0.024275,           0.0053668,           0.0053668,           0.0053668
                 236,            0.049661,             0.14442,            0.024289,             0.91236,             0.83853,             0.91477,             0.62034,            0.042725,               0.123,            0.024284,            0.005347,            0.005347,            0.005347
                 237,            0.050964,             0.14257,            0.024861,             0.90513,             0.83689,             0.91415,             0.60025,            0.043812,             0.12463,            0.024248,           0.0053272,           0.0053272,           0.0053272
                 238,            0.052767,             0.15405,            0.025778,             0.90659,             0.84033,             0.91486,             0.62561,            0.042789,             0.12438,            0.024307,           0.0053074,           0.0053074,           0.0053074
                 239,            0.052867,             0.15509,            0.025589,             0.92149,             0.84384,             0.91874,             0.61692,            0.042748,             0.12429,            0.024291,           0.0052876,           0.0052876,           0.0052876
                 240,            0.052708,              0.1485,            0.024562,             0.91031,             0.84385,             0.91736,             0.62499,            0.042533,             0.12276,            0.024145,           0.0052678,           0.0052678,           0.0052678
                 241,            0.051921,              0.1568,             0.02529,             0.91679,             0.83817,             0.92028,             0.61608,            0.043031,             0.12494,            0.024046,            0.005248,            0.005248,            0.005248
                 242,            0.051183,             0.15572,            0.024023,             0.92377,             0.84256,              0.9177,              0.6178,            0.042758,             0.12413,            0.023998,           0.0052282,           0.0052282,           0.0052282
                 243,            0.050247,             0.15266,            0.023825,             0.92718,             0.82683,             0.91474,             0.60296,            0.043358,             0.12525,            0.023898,           0.0052084,           0.0052084,           0.0052084
                 244,            0.051454,             0.14298,            0.023844,             0.91588,             0.83926,             0.91698,             0.60244,            0.043742,             0.12413,            0.024007,           0.0051886,           0.0051886,           0.0051886
                 245,            0.051657,             0.14533,             0.02545,             0.92193,             0.83512,             0.91952,             0.62983,             0.04288,             0.12227,            0.023884,           0.0051688,           0.0051688,           0.0051688
                 246,            0.049698,             0.14016,             0.02393,             0.90795,             0.84565,             0.91745,             0.61334,            0.043226,             0.12527,            0.023875,            0.005149,            0.005149,            0.005149
                 247,            0.051307,             0.14056,            0.024666,             0.92084,             0.84924,             0.91784,             0.62386,            0.042467,             0.12328,            0.023769,           0.0051292,           0.0051292,           0.0051292
                 248,            0.051121,             0.14374,            0.024338,              0.9227,             0.84887,             0.91865,             0.61279,            0.043458,             0.12507,            0.023646,           0.0051094,           0.0051094,           0.0051094
                 249,             0.05081,             0.14769,             0.02502,             0.91008,             0.84336,             0.91747,             0.61234,            0.043005,              0.1259,            0.023646,           0.0050896,           0.0050896,           0.0050896
                 250,            0.052187,             0.14342,            0.023577,             0.92548,             0.84165,             0.92219,             0.63182,            0.042292,             0.12233,            0.023511,           0.0050698,           0.0050698,           0.0050698
                 251,             0.05243,             0.14538,            0.024214,             0.92269,             0.84891,             0.92397,             0.62676,            0.042672,             0.12396,            0.023534,             0.00505,             0.00505,             0.00505
                 252,            0.053669,             0.15447,             0.02438,             0.91897,             0.84032,             0.91965,             0.62004,            0.043039,             0.12354,            0.023563,           0.0050302,           0.0050302,           0.0050302
                 253,            0.050381,             0.14815,             0.02428,             0.91679,             0.83731,             0.91931,             0.62773,            0.042674,             0.12281,            0.023689,           0.0050104,           0.0050104,           0.0050104
                 254,            0.049055,             0.13957,            0.024087,             0.92176,             0.84059,             0.92029,             0.61886,            0.042877,              0.1236,            0.023529,           0.0049906,           0.0049906,           0.0049906
                 255,            0.050662,             0.13999,            0.023418,             0.92059,             0.84754,             0.92084,             0.62199,            0.043024,             0.12168,            0.023442,           0.0049708,           0.0049708,           0.0049708
                 256,            0.051928,             0.14811,            0.024554,             0.92308,             0.85614,             0.92426,             0.63117,            0.042485,             0.12189,            0.023273,            0.004951,            0.004951,            0.004951
                 257,            0.050254,             0.15354,            0.024169,             0.91576,             0.85506,             0.92061,             0.62063,            0.042785,              0.1229,            0.023328,           0.0049312,           0.0049312,           0.0049312
                 258,            0.052811,              0.1483,            0.023591,             0.92432,             0.85386,             0.92323,             0.63568,            0.042138,             0.12102,            0.023321,           0.0049114,           0.0049114,           0.0049114
                 259,            0.052408,             0.14486,            0.024304,             0.92142,             0.84596,             0.92238,             0.63897,            0.042145,             0.12081,            0.023296,           0.0048916,           0.0048916,           0.0048916
                 260,            0.054732,             0.14783,              0.0258,             0.92214,             0.84331,             0.92215,             0.62882,            0.042426,             0.12233,             0.02314,           0.0048718,           0.0048718,           0.0048718
                 261,            0.051559,             0.15163,            0.024467,             0.92643,             0.84025,             0.92136,             0.63945,             0.04158,             0.12093,            0.023062,            0.004852,            0.004852,            0.004852
                 262,            0.053015,             0.15794,            0.024549,             0.92776,             0.84371,             0.92268,             0.61743,            0.043089,             0.12523,            0.023282,           0.0048322,           0.0048322,           0.0048322
                 263,            0.052273,             0.15389,            0.023445,             0.92807,             0.83843,             0.92115,              0.6354,            0.042516,             0.12408,            0.023364,           0.0048124,           0.0048124,           0.0048124
                 264,            0.052058,             0.13734,            0.023581,              0.9278,             0.83656,             0.92302,             0.63164,            0.042718,             0.12455,            0.023444,           0.0047926,           0.0047926,           0.0047926
                 265,            0.050225,             0.14941,            0.023303,             0.93429,             0.84012,             0.92728,             0.63582,            0.042292,             0.12287,            0.023238,           0.0047728,           0.0047728,           0.0047728
                 266,            0.051414,             0.14447,            0.023033,             0.93717,              0.8391,             0.92662,             0.63663,            0.042254,             0.12196,            0.023225,            0.004753,            0.004753,            0.004753
                 267,            0.053332,             0.14813,            0.025288,             0.93611,              0.8487,             0.92817,             0.63407,            0.042176,             0.12298,            0.023135,           0.0047332,           0.0047332,           0.0047332
                 268,            0.049437,             0.14197,            0.022706,             0.93362,             0.85372,             0.92782,             0.62915,            0.042587,             0.12323,            0.023092,           0.0047134,           0.0047134,           0.0047134
                 269,            0.052079,             0.15609,            0.024237,             0.92985,             0.84919,             0.92697,             0.62219,            0.042562,             0.12512,            0.023222,           0.0046936,           0.0046936,           0.0046936
                 270,            0.050734,             0.14308,            0.023721,             0.92356,             0.86029,             0.92769,             0.64594,            0.041899,             0.12097,            0.023225,           0.0046738,           0.0046738,           0.0046738
                 271,            0.049932,             0.14123,            0.023098,             0.93206,             0.85554,             0.92738,             0.64144,            0.041897,             0.12315,            0.022971,            0.004654,            0.004654,            0.004654
                 272,            0.053307,             0.14456,            0.024463,             0.93778,             0.85202,             0.92921,             0.64108,            0.042051,             0.12254,            0.022801,           0.0046342,           0.0046342,           0.0046342
                 273,            0.050801,             0.14543,            0.023997,             0.92886,             0.85137,             0.92968,             0.63282,             0.04244,             0.12352,            0.022618,           0.0046144,           0.0046144,           0.0046144
                 274,            0.052148,             0.14345,            0.022678,             0.93525,             0.84475,             0.92647,             0.63141,            0.042483,              0.1225,            0.022641,           0.0045946,           0.0045946,           0.0045946
                 275,            0.049568,             0.14008,            0.022611,             0.92753,             0.84507,             0.92608,             0.61666,            0.043116,             0.12441,            0.022719,           0.0045748,           0.0045748,           0.0045748
                 276,            0.052191,             0.14387,            0.023035,             0.94262,             0.84535,              0.9248,             0.63595,            0.041912,              0.1221,            0.022753,            0.004555,            0.004555,            0.004555
                 277,            0.052106,              0.1615,            0.023449,             0.93173,              0.8626,             0.92979,             0.63495,            0.042154,             0.12219,            0.022806,           0.0045352,           0.0045352,           0.0045352
                 278,             0.05169,             0.14251,            0.023075,             0.92326,             0.87033,               0.929,             0.62598,            0.042545,             0.12256,            0.022801,           0.0045154,           0.0045154,           0.0045154
                 279,            0.051197,             0.14979,            0.023498,             0.93108,             0.86216,              0.9298,             0.65122,            0.041951,             0.12104,            0.022755,           0.0044956,           0.0044956,           0.0044956
                 280,            0.050652,             0.14291,            0.023627,             0.93009,             0.85814,             0.92889,             0.64262,            0.041847,             0.12322,            0.022817,           0.0044758,           0.0044758,           0.0044758
                 281,            0.052524,             0.14972,             0.02436,             0.93165,             0.86462,             0.92907,             0.62917,             0.04234,             0.12421,             0.02281,            0.004456,            0.004456,            0.004456
                 282,             0.05203,             0.15388,             0.02425,             0.93094,             0.86487,             0.92899,             0.64552,            0.041992,             0.12281,            0.022749,           0.0044362,           0.0044362,           0.0044362
                 283,            0.050441,             0.13804,            0.022261,               0.928,              0.8571,              0.9269,             0.63737,            0.041942,             0.12306,            0.022662,           0.0044164,           0.0044164,           0.0044164
                 284,            0.051747,             0.14961,            0.023562,             0.94022,             0.85803,             0.92907,             0.64944,            0.041602,             0.12178,            0.022533,           0.0043966,           0.0043966,           0.0043966
                 285,             0.05144,             0.14574,            0.023684,             0.93494,             0.85901,             0.92937,             0.65005,            0.041254,             0.11948,            0.022831,           0.0043768,           0.0043768,           0.0043768
                 286,            0.049554,             0.14291,            0.022628,             0.93259,             0.84974,             0.92694,             0.64336,            0.042179,             0.12201,            0.022726,            0.004357,            0.004357,            0.004357
                 287,            0.050541,              0.1508,             0.02403,             0.93085,             0.85647,             0.92823,             0.64257,            0.042386,             0.12229,            0.022678,           0.0043372,           0.0043372,           0.0043372
                 288,            0.052322,             0.14935,            0.023185,             0.93687,             0.85953,             0.93118,              0.6423,             0.04186,             0.12037,            0.022584,           0.0043174,           0.0043174,           0.0043174
                 289,            0.049696,             0.14261,            0.022606,             0.94239,              0.8545,             0.92829,             0.63401,            0.042114,             0.12109,             0.02268,           0.0042976,           0.0042976,           0.0042976
                 290,              0.0513,             0.14612,            0.023456,             0.93904,             0.85078,              0.9283,             0.64418,            0.042251,              0.1211,            0.022854,           0.0042778,           0.0042778,           0.0042778
                 291,            0.050486,             0.15303,            0.023077,             0.93713,             0.86433,             0.93121,             0.65779,            0.041108,             0.11989,            0.022435,            0.004258,            0.004258,            0.004258
                 292,            0.050243,             0.14567,             0.02336,             0.93525,             0.86389,             0.92853,             0.64092,            0.041978,             0.12275,             0.02235,           0.0042382,           0.0042382,           0.0042382
                 293,            0.049145,             0.14391,             0.02337,             0.94612,             0.85519,              0.9313,             0.65051,            0.041426,             0.12086,            0.022325,           0.0042184,           0.0042184,           0.0042184
                 294,            0.051474,              0.1476,            0.022631,             0.94606,             0.85432,             0.93071,              0.6428,            0.042273,             0.12211,            0.022266,           0.0041986,           0.0041986,           0.0041986
                 295,            0.050679,             0.14447,            0.022577,             0.94011,             0.85848,             0.93155,             0.64377,             0.04236,             0.12213,            0.022348,           0.0041788,           0.0041788,           0.0041788
                 296,            0.049979,             0.14439,            0.022829,             0.93654,             0.85788,             0.93077,             0.64238,            0.041632,              0.1223,            0.022433,            0.004159,            0.004159,            0.004159
                 297,            0.049146,             0.14125,            0.021461,             0.93344,              0.8638,             0.93327,             0.65573,            0.041378,              0.1208,            0.022385,           0.0041392,           0.0041392,           0.0041392
                 298,            0.051276,             0.14239,            0.023669,             0.93903,             0.85882,             0.93313,             0.64099,            0.041672,             0.12128,            0.022236,           0.0041194,           0.0041194,           0.0041194
                 299,            0.050347,             0.14761,            0.023088,             0.93091,             0.86364,             0.93125,             0.63959,            0.042057,             0.12313,            0.022199,           0.0040996,           0.0040996,           0.0040996
                 300,            0.051506,             0.14689,             0.02336,              0.9278,             0.86113,             0.92807,             0.63932,            0.041852,             0.12262,            0.022275,           0.0040798,           0.0040798,           0.0040798
                 301,            0.048211,             0.13987,            0.021555,             0.94334,             0.85217,             0.92637,             0.62894,            0.042185,             0.12535,            0.022337,             0.00406,             0.00406,             0.00406
                 302,            0.048473,             0.13569,            0.020464,             0.94407,             0.85666,             0.92917,             0.65195,            0.041181,             0.12241,            0.022197,           0.0040402,           0.0040402,           0.0040402
                 303,            0.050802,             0.14373,            0.021921,             0.93555,             0.86332,             0.93033,              0.6558,            0.041287,             0.12215,            0.022291,           0.0040204,           0.0040204,           0.0040204
                 304,            0.051607,             0.13561,            0.022595,             0.93344,             0.86845,              0.9319,             0.65179,            0.041487,             0.12214,            0.022405,           0.0040006,           0.0040006,           0.0040006
                 305,            0.051148,             0.14673,            0.021745,             0.92565,             0.86819,             0.93021,             0.64823,            0.041842,             0.12389,            0.022378,           0.0039808,           0.0039808,           0.0039808
                 306,            0.052646,             0.15102,            0.024411,             0.92312,               0.867,             0.92747,             0.65278,            0.041369,             0.12211,            0.022218,            0.003961,            0.003961,            0.003961
                 307,            0.049726,             0.14125,            0.021798,             0.93394,             0.85815,             0.92931,             0.65777,            0.041448,             0.12234,            0.022236,           0.0039412,           0.0039412,           0.0039412
                 308,            0.050627,             0.14977,            0.022467,             0.93071,             0.86554,             0.93149,              0.6507,            0.041556,              0.1216,            0.022172,           0.0039214,           0.0039214,           0.0039214
                 309,            0.050745,             0.14324,            0.023185,             0.92782,             0.86442,             0.93239,             0.65561,            0.041643,             0.12148,            0.022215,           0.0039016,           0.0039016,           0.0039016
                 310,            0.049241,              0.1479,            0.021621,             0.92797,             0.86893,             0.93343,             0.65228,            0.041516,             0.12197,            0.022096,           0.0038818,           0.0038818,           0.0038818
                 311,            0.051373,             0.14732,            0.022325,             0.93679,             0.86161,             0.92987,             0.63946,            0.041995,             0.12309,            0.022236,            0.003862,            0.003862,            0.003862
                 312,            0.050448,             0.14925,            0.021607,             0.92069,             0.87636,             0.93193,             0.65053,            0.041598,             0.12221,            0.022147,           0.0038422,           0.0038422,           0.0038422
                 313,            0.051068,             0.14992,            0.022734,             0.91705,              0.8773,             0.93284,             0.66101,             0.04111,             0.12082,            0.022069,           0.0038224,           0.0038224,           0.0038224
                 314,             0.04985,             0.13477,            0.021019,             0.92685,             0.87068,             0.93393,             0.65019,            0.041286,             0.12055,            0.022039,           0.0038026,           0.0038026,           0.0038026
                 315,            0.047203,             0.13654,            0.021622,             0.92295,             0.86929,             0.93243,             0.65418,            0.041351,             0.12116,            0.021922,           0.0037828,           0.0037828,           0.0037828
                 316,            0.048865,             0.13879,            0.022421,             0.92653,             0.86847,              0.9302,             0.65635,            0.041129,             0.12098,            0.021986,            0.003763,            0.003763,            0.003763
                 317,            0.048836,             0.14248,            0.021814,             0.92846,             0.87608,             0.93381,             0.65532,            0.041027,             0.12123,            0.022007,           0.0037432,           0.0037432,           0.0037432
                 318,            0.049271,             0.14132,            0.022649,             0.94193,             0.86712,             0.93485,              0.6535,            0.040989,              0.1216,            0.021945,           0.0037234,           0.0037234,           0.0037234
                 319,            0.050738,             0.14242,            0.023114,             0.94948,             0.86124,             0.93533,             0.65706,            0.040857,             0.12027,            0.021927,           0.0037036,           0.0037036,           0.0037036
                 320,            0.050572,             0.14697,            0.022581,             0.93506,               0.872,             0.93353,             0.65955,            0.040775,             0.12006,            0.022115,           0.0036838,           0.0036838,           0.0036838
                 321,             0.04814,             0.13974,             0.02252,             0.93403,             0.86754,             0.93498,             0.65683,            0.040676,             0.12002,            0.022044,            0.003664,            0.003664,            0.003664
                 322,            0.048761,             0.13446,            0.021211,             0.94676,             0.86714,             0.93532,             0.65405,            0.041137,             0.12249,            0.022039,           0.0036442,           0.0036442,           0.0036442
                 323,            0.049032,              0.1364,            0.021685,              0.9495,             0.86188,             0.93411,             0.65798,            0.040728,             0.12092,            0.021961,           0.0036244,           0.0036244,           0.0036244
                 324,            0.048843,             0.14044,            0.021951,             0.94472,             0.86393,             0.93439,             0.64773,            0.041328,             0.12202,            0.021934,           0.0036046,           0.0036046,           0.0036046
                 325,            0.049396,             0.14078,            0.022157,             0.94243,             0.86389,             0.93335,             0.66797,            0.040615,             0.11939,            0.021961,           0.0035848,           0.0035848,           0.0035848
